Atlantic Coast D-I College Women's Regionals,College - Women ,4,5,2024
Axton,VA,2024-05-04,2024-05-05
https://play.usaultimate.org/events/Atlantic-Coast-D-I-College-Womens-Regionals-2024/schedule/Women/CollegeWomen/
North Carolina,1
North Carolina State,Liberty,11,5,"05/04/2024, 14:30",Pool B,Final
pool,Pool C
American,Appalachian State,12,7,"05/04/2024, 10:30",Pool C,Final
Georgetown,Clemson,14,5,"05/04/2024, 10:30",Pool C,Final
American,Clemson,11,8,"05/04/2024, 12:30",Pool C,Final
Georgetown,Appalachian State,15,4,"05/04/2024, 12:30",Pool C,Final
American,Georgetown,11,7,"05/04/2024, 14:30",Pool C,Final
Appalachian State,Clemson,9,14,"05/04/2024, 14:30",Pool C,Final
pool,Pool D
William & Mary,Duke,15,10,"05/04/2024, 08:30",Pool D,Final
Virginia,Charleston,15,2,"05/04/2024, 08:30",Pool D,Final
William & Mary,Charleston,15,5,"05/04/2024, 12:30",Pool D,Final
Virginia,Duke,11,12,"05/04/2024, 12:30",Pool D,Final
William & Mary,Virginia,15,12,"05/04/2024, 14:30",Pool D,Final
Duke,Charleston,12,10,"05/04/2024, 14:30",Pool D,Final
b,r,e,a,k
brackets,Bracket Play
bracket,1st Place 
North Carolina,American,0,0,"05/05/2024, 12:30",1st Place Finals,Scheduled
North Carolina,William & Mary,15,2,"05/05/2024, 10:30",1st Place Semis,Final
American,South Carolina,15,13,"05/05/2024, 10:30",1st Place Semis,Final
North Carolina,Clemson,15,2,"05/05/2024, 08:30",1st Place Quarters,Final
North Carolina State,William & Mary,5,15,"05/05/2024, 08:30",1st Place Quarters,Final
American,Duke,13,11,"05/05/2024, 08:30",1st Place Quarters,Final
James Madison,South Carolina,8,11,"05/05/2024, 08:30",1st Place Quarters,Final
Virginia Tech,Clemson,11,14,"05/04/2024, 16:30",1st Place PQ,Final
Georgetown,North Carolina State,11,12,"05/04/2024, 16:30",1st Place PQ,Final
Duke,Maryland,15,8,"05/04/2024, 16:30",1st Place PQ,Final
James Madison,Virginia,13,11,"05/04/2024, 16:30",1st Place PQ,Final
bracket,3rd Place
William & Mary,South Carolina,0,0,"05/05/2024, 12:30",3rd Place Finals,Scheduled
bracket,5th game one
Clemson,North Carolina State,0,0,"05/05/2024, 10:30",5th Place Finals,Cancelled
bracket,5th game two
Duke,James Madison,0,0,"05/05/2024, 10:30",5th Place Finals,Cancelled
bracket,9th Game one
Virginia Tech,Georgetown,5,15,"05/05/2024, 10:30",9th Place Finals,Final
bracket,9th game two
Maryland,Virginia,12,10,"05/05/2024, 10:30",9th Place Finals,Final
bracket,13th Place
Charleston,Appalachian State,5,7,"05/05/2024, 08:30",13th Place Finals,Final
Johns Hopkins,Charleston,10,11,"05/04/2024, 16:30",13th Place Semis,Final
Liberty,Appalachian State,10,14,"05/04/2024, 16:30",13th Place Semis,Final
bracket,15th Place
Johns Hopkins,Liberty,5,6,"05/05/2024, 08:30",15th Place Finals,Final
b,r,e,a,k
