Commonwealth Cup 2020 Weekend 2,College - Women ,22,2,2020
Axton,VA,2020-02-22,2020-02-23
https://play.usaultimate.org/events/Commonwealth-Cup-2020-Weekend-2/schedule/Women/CollegeWomen/
North Carolina,1
57,Charlotte (CJ) Dawson
70,Morgan Cioth
71,Miranda Kosowsky
b,r,e,a,k
Ohio State,2
teamInfo,Fever,"Columbus, Ohio",http://feverultimate.org.ohio-state.edu/,www.facebook.com/OSUFever,https://twitter.com/FeverUltimate
coaches,Alaine Wetli,DeAnna Ball
0,Alex Warning
0,Allison Castle
0,Anna Goulson
0,Arden Piepho
0,Ashley Boehmke
0,Elsa Mabey
0,Emily Marmer
0,Faith Lamb
0,Hannah Grace Morrison
0,Jenna Zhu
0,Kayla Hamm
0,Samantha Boehmcke
1,Grace Conerly
2,Funing Zhang
4,Emily Barrett
4,Bailey Perkins
5,Claire Ackerman
20,Lake Fleming
22,Whitney Schott
26,Cara Sieber
31,Sheridan Cleave
38,Brooke Lewis
82,Katherine Sandstrom
b,r,e,a,k
Vermont,3
teamInfo,Ruckus,"Burlington , Vermont",,https://www.facebook.com/UVMRuckus/,https://twitter.com/ruckusultimate
0,Colleen McCaig
0,Emily Bridgers
1,Charlotte Laseter
3,Anna  Humphreys 
4,Greta Pellerin
5,Eliana Moskovitz
8,Caroline Green
9,Lane  Dibler
13,Bethany  Eldridge
15,Sarah Rose
16,Marina Godley-Fisher
18,Allison Huresky
19,Samantha Blumstein
20,Maya Fein-Cole
21,Alexandra Greer
23,Emily Wanzer
24,Bettina Fahndrich
27,Elizabeth Jamison
29,Juliana Landis
31,Emma Massey
33,Ashley Brogan
44,Sarah VonDoepp
77,Kennedy McCarthy
b,r,e,a,k
Georgia,7
teamInfo,Athena,"Athens, Georgia",https://georgiawomensultimate.weebly.com/,https://www.facebook.com/UniversityOfGeorgiaWomensUltimate/,https://twitter.com/UGAUltimate
coaches,Javid Aceil,Paige Howell
0,Payton Parker
0,Sophia DeLuca
1,Katharine Suarez
2,Martha Wilber
3,Brett Pollock
4,Anna White
5,Hazel Allen
6,Marie Perivier
7,Gayeon Ko
9,Elle Mayer
10,Cailee Anderson
11,Bridget Duckworth
12,Amy Strozinsky
13,Emma Jones
14,Colleen Miller
17,Alysa Miles
20,Emery Cook
21,Hannah Moulton
22,Hannah Morley
23,Bailey Lawson
24,Hannah Carroll
25,Erin Klima
26,Eavan Hendry
27,Audrey (Park) Li
31,Sahana Parker
33,Maggie Miller
42,Carrie Miller
44,Josie Veal
77,Anik Regan
b,r,e,a,k
Triangle Tourists,8
teamInfo,,"Triangle, North Carolina",,,
coaches,Aaron Stern,Ken Rehder
00,Harper Baer
00,Phoebe Hulbert
00,Rachel Yao
00,Salem Hudson
00,Tatum Cubrilovic
00,Zoe Huntington
01,Darcy Boast
02,Evie LeDuc
03,Aurora Purper
04,Efiotu Jagun
08,Clil Phillips
13,Sarah Kerner
14,Lillie ONeill
20,Noah Cole
22,Keira Linnane
26,Blaire Garrett
32,Ella Brandford
77,Emma Williamson
88,Liana Bradley
91,Charis Barry
96,Bella Russell
b,r,e,a,k
Michigan,14
teamInfo,Flywheel,"Ann Arbor, Michigan",http://www.flywheelultimate.com,,https://www.twitter.com/UMichFlywheel
0,Hanna Schechter
0,Sylvia Gisler
2,Marguerite Harris
3,Claire Blazewicz
9,Emily Evans
14,Jade Turner
15,Miranda Baltaxe
16,Riely Kuznicki
17,Nicole Kleinsorge
20,Madison Nightingale
22,Madison Haas
23,Loriann Hom
24,Kristina Nunez
25,Sarah Jordak
27,Megan Gordon
32,Elizabeth Rott
33,Rita Hathaway
34,Annie Mei
35,Hannah Cheng
36,Naomi Kantor
54,Elizabeth Kirk
69,Zoe Engle
77,Katrina McGuire
98,Katie Wagner
99,Sophia Leiter
b,r,e,a,k
North Carolina-Wilmington,19
teamInfo,Seaweed,"Wilmington, North Carolina",,https://www.facebook.com/Seaweed-Ultimate-112707882088022/?fref=ts,https://twitter.com/SeaweedUltimate
4,Shannon Sullivan
11,Noelle Mosby
13,Meredith Wiedenheft
18,Julia Machado
19,Isabelle Huntington
20,Anakin Gerics
22,Sophia Brown
23,Sydney Meadows
24,Hannah Boettcher
27,Arianna Grimaldi 
31,Claire Sorensen
36,Haley Sowa
57,Maris Taylor
88,Eliza Rich
99,Kelly McGillicuddy
b,r,e,a,k
Oberlin,13
teamInfo,Preying Manti A,"New York, New York",http://www.oberlin.edu/stuorg/obult/manti/,https://www.facebook.com/OberlinUltimate,https://twitter.com/OberlinManti
coaches,Elizabeth Lehman
0,Ava Fisherman
0,Emily Humphreys
0,Emma Eder
0,Hannah Babe
0,Ana Cowie
0,Kelly Whittle
0,Lucia Mason
0,Lucy Brown
0,Maya Pearl
0,Natalie Soord
0,Sarah Edwards
0,Sophia Matossian
0,Terra Szuhay
0,Zihan (Christy) Chen
2,Ren Waldman
7,Juliana Stoner
9,Katherine Karson
11,Julia Binder
22,Abagael Cheng
30,Katharine Ware
37,Shayna Jennings
42,Anna Barron
83,Zoe Hecht
b,r,e,a,k
Virginia,9
teamInfo,Hydra,"Charlottesville, Virginia",https://sites.google.com/a/virginia.edu/womens-ultimate-frisbee-club-at-the-university-of-virginia/,https://www.facebook.com/HydraNFriends/,https://twitter.com/HydraNFriends
0,Abby Herrod
0,Annabel Tripodi
0,Aubrey Leaser
0,Birgitta Taylor-Lillquist
0,Elena Lensink
0,Emily Harris
0,Jane Frankel
0,Katherine Tramonte
0,Kira Flores
0,Paulina (Syd) Kirk
0,Sarah Jordan
0,Seanna Adam
0,Stephanie Skahen
5,Khin  Kyaw 
9,Isabella Savage
11,Erin Flores
16,Caroline Bereuter
17,Shuchi Amin
18,Bryn Kabiri
22,Claire Reagan
27,Nora Wagner
29,O'Linda (Blaise) Sevier
29,Kelsey Schoeman
36,Maya Nir
39,Selina Cheng
69,Megan Kenny
99,Chandler Smith
b,r,e,a,k
Pennsylvania,15
teamInfo,Venus,"Philadelphia, Pennsylvania",http://www.dolphin.upenn.edu/ultimate/Venus/,https://www.facebook.com/VenusUltimate/,https://twitter.com/venusultimate
coaches,Matt Zumbrum
01,Julia Lasater
02,Shannon Lin
03,Lauren Hoang
04,Michelle Paolicelli
05,Katherine Neupauer
06,Sarah Hahn-Du Pont
07,Emma Francis
12,Sophie Ishiwari
14,Stephanie Walsh
17,Cassidy Bruner
18,Marisa Senkfor
21,Roopa Chandra
25,Dagny Lott
27,Stephanie Xie
28,Julia Comer
33,Hannah Devlin
35,Melissa Frankil
37,Katie Fazio
53,Sophia McKee
98,Aubrey Luk
b,r,e,a,k
Columbia,18
teamInfo,PANDEMIC,"New York , New York",,,www.twitter.com/cultimatewomen
0,Erin McNulty
0,Julia Rudy
0,Julia Simmons
0,Kate Marsh
0,Liana  Eisler
0,Lilianne Doron
0,Lily Bresee
0,Maia Donald
0,Melanie Sawyer
0,Chandni Suresh
0,Emily Wang
0,Rebecca Cawkwell
0,Tien Lardner
3,Aviva Weinbaum
10,Pei Liu
19,Emma Harter
66,Elizabeth Thomas
b,r,e,a,k
Harvard,12
teamInfo,Quasar,"Cambridge, Massachusetts",,,https://twitter.com/QuasarUltimate
0,Bernadette  Looney 
0,Carolina Alvarado
0,Caroline  Ko
0,Ariel Silverman
0,Ariella Kahan
0,Eliza Scharfstein
0,Iris Su
0,Jillian Stark
0,Marina Matsudaira
0,Maya AlMoussa
0,Sarah Beckwith
0,Vicky Xu
9,Isabel Musselman
15,Audrey  Sheehy
24,Danae Rammos
46,Amy Stoddard
b,r,e,a,k
Florida,10
teamInfo,FUEL,"Gainesville, Florida",http://gvilleultimate.com/FUEL/#!/,https://www.facebook.com/FUELenfuego,https://twitter.com/FUELenfuego
0,Adriana Kanarek
0,Jacqueline Golabek
0,Jaylynne Hocutt
0,Lauren Wickman
0,Natalie Laywell
0,Tori Dew
4,Natalie Baumgarten
5,Allison Welch
6,Kathryn Chase
8,CeCe Collinson
10,Emily Turner
12,Gabrielle  Krajniak
13,Tessa Ricker
14,Sydney Weiner
18,Madelynn Lovelady
19,AnaMaria Mendoza
22,Jamie Murbach
24,Katie Huettel
28,Anatolia Legaspi
51,Gianna Arcuri
69,Jenn Maresca
77,Emily Matthews
b,r,e,a,k
North Carolina State,16
teamInfo,Jaga Monsta,"Raleigh, North Carolina",,https://www.facebook.com/pages/J%C3%A4ga-NCSU-Womens-Ultimate/153552627991990,https://twitter.com/NCSUJagaMonsta
0,Abigail Campbell
0,Abigail McManus
0,Alexandra Blanke
0,Alice Widman
0,Allison Church
0,Ana Brent
0,Caroline Vande Berg
0,Deeqa Musa
0,Ellie Cubrilovic
0,Emma Bartlett
0,Jen Bradley
0,Jennifer Wang
0,Melissa Gronske
0,Sara Allen
7,Anna Tortorici
18,Sarah McKee
27,Mary Clarke Worthington
58,Rowan Jaynes
b,r,e,a,k
Duke,11
teamInfo,Swerve,"Durham, North Carolina",https://sites.duke.edu/wultimate/,https://www.facebook.com/DukeSwerve/,https://twitter.com/dukeswerve
0,Katja Kochvar
01,Anne Crowley
06,Katherine Li
10,Nicole Patterson
14,Elianna Bier
24,Selena Qian
25,Brielle Tobin
28,Darcy Cook
31,Linh Bui
34,Peyton Schafer
63,Jiwoo Kim
76,Linda Tang
88,Jennifer Yan
99,Josie Vonk
99,Lauren Cao
99,Rata Kiewkarnkha
99,Riley Fisher
b,r,e,a,k
Brown,17
teamInfo,Disco Inferno,"Providence, Rhode Island",,,
0,Ailita Eddy
0,Caroline Maker
0,Carolyn Lober
0,Chloe de Campos
0,Grace Molera
0,Jesse Remeis
0,Lena Cohen
0,Mariko Kishimoto
0,Nicole Burns
0,Skye Brodsky
0,Sofia Sacerdote
0,Suji Kim
7,Nell Salzman
10,Anna Aguto
12,Leah Shorb
14,Amelia Chalfant
20,Claire McEwen
29,Jane Kruskop
31,Agnes Cheng
37,Rhian Alley
78,Bess Renjilian
b,r,e,a,k
s,t,a,g,e,s
pools,PP
pool,Pool A
Northeastern,Northwestern,11,8,"02/22/2020, 09:30",Pool A,Final
North Carolina,Northwestern,15,6,"02/22/2020, 11:30",Pool A,Final
North Carolina,Northeastern,15,5,"02/22/2020, 13:30",Pool A,Final
pool,Pool B
Ohio State,Pittsburgh,10,11,"02/22/2020, 08:30",Pool B,Final
Vermont,Georgia,11,10,"02/22/2020, 08:30",Pool B,Final
Ohio State,Georgia,13,6,"02/22/2020, 10:15",Pool B,Final
Vermont,Pittsburgh,5,12,"02/22/2020, 10:15",Pool B,Final
Ohio State,Vermont,10,8,"02/22/2020, 13:45",Pool B,Final
Pittsburgh,Georgia,8,13,"02/22/2020, 13:45",Pool B,Final
pool,Pool C
Triangle Tourists,Michigan,11,6,"02/22/2020, 08:30",Pool C,Final
Oberlin,North Carolina-Wilmington,9,11,"02/22/2020, 08:30",Pool C,Final
Triangle Tourists,North Carolina-Wilmington,10,7,"02/22/2020, 12:00",Pool C,Final
Oberlin,Michigan,7,11,"02/22/2020, 12:00",Pool C,Final
Triangle Tourists,Oberlin,11,4,"02/22/2020, 13:45",Pool C,Final
Michigan,North Carolina-Wilmington,9,8,"02/22/2020, 13:45",Pool C,Final
pool,Pool D
Virginia,Pennsylvania,13,3,"02/22/2020, 08:30",Pool D,Final
Harvard,Columbia,9,10,"02/22/2020, 08:30",Pool D,Final
Virginia,Columbia,12,5,"02/22/2020, 10:15",Pool D,Final
Harvard,Pennsylvania,4,10,"02/22/2020, 10:15",Pool D,Final
Virginia,Harvard,13,5,"02/22/2020, 12:00",Pool D,Final
Pennsylvania,Columbia,9,8,"02/22/2020, 12:00",Pool D,Final
pool,Pool E
Florida,North Carolina State,13,6,"02/22/2020, 10:15",Pool E,Final
Duke,Brown,11,5,"02/22/2020, 10:15",Pool E,Final
Florida,Brown,9,6,"02/22/2020, 12:00",Pool E,Final
Duke,North Carolina State,8,9,"02/22/2020, 12:00",Pool E,Final
Florida,Duke,11,7,"02/22/2020, 13:45",Pool E,Final
North Carolina State,Brown,10,5,"02/22/2020, 13:45",Pool E,Final
b,r,e,a,k
clusters,T1 CROSSOVERS
cluster,T1 CROSSOVERS
North Carolina,Pittsburgh,11,9,"02/22/2020, 15:45",,Final
Ohio State,Northeastern,11,15,"02/22/2020, 15:45",,Final
Northwestern,Vermont,10,11,"02/22/2020, 15:45",,Final
b,r,e,a,k
brackets,BP
bracket,CHAMPIONSHIP BRACKET
North Carolina,Pittsburgh,15,8,"02/23/2020, 14:00",FINALS,Final
North Carolina,Ohio State,15,9,"02/23/2020, 12:00",SEMIS,Final
Pittsburgh,Northeastern,14,12,"02/23/2020, 12:00",SEMIS,Final
North Carolina,Virginia,13,8,"02/23/2020, 10:00",QUARTERS,Final
Ohio State,North Carolina State,15,5,"02/23/2020, 10:00",QUARTERS,Final
Pittsburgh,Triangle Tourists,13,7,"02/23/2020, 10:00",QUARTERS,Final
Northeastern,Vermont,14,11,"02/23/2020, 10:00",QUARTERS,Final
North Carolina,Oberlin,15,2,"02/23/2020, 08:00",PRE-Q,Final
Georgia,Virginia,12,13,"02/23/2020, 08:00",PRE-Q,Final
Ohio State,North Carolina-Wilmington,15,4,"02/23/2020, 08:00",PRE-Q,Final
Northwestern,North Carolina State,8,10,"02/23/2020, 08:00",PRE-Q,Final
Pittsburgh,Columbia,12,4,"02/23/2020, 08:00",PRE-Q,Final
Triangle Tourists,Florida,11,10,"02/23/2020, 08:00",PRE-Q,Final
Northeastern,Michigan,13,10,"02/23/2020, 08:00",PRE-Q,Final
Vermont,Pennsylvania,10,4,"02/23/2020, 08:00",PRE-Q,Final
Duke,Oberlin,9,11,"02/22/2020, 15:45",PLAY-IN,Final
North Carolina-Wilmington,Harvard,15,7,"02/22/2020, 15:45",PLAY-IN,Final
Columbia,Brown,11,7,"02/22/2020, 15:45",PLAY-IN,Final
bracket,3RD PLACE
Ohio State,Northeastern,13,14,"02/23/2020, 14:00",3RD PLACE,Final
bracket,5TH PLACE
Virginia,Vermont,10,6,"02/23/2020, 14:00",5TH PLACE,Final
Virginia,North Carolina State,14,9,"02/23/2020, 12:00",5TH SEMIS,Final
Triangle Tourists,Vermont,8,13,"02/23/2020, 12:00",5TH SEMIS,Final
bracket,7TH PLACE
North Carolina State,Triangle Tourists,0,1,"02/23/2020, 14:00",7TH PLACE,Final
b,r,e,a,k
brackets,T-9TH
bracket,T-9TH BLUE
Georgia,Northwestern,10,12,"02/23/2020, 12:00",T-9TH BLUE,Final
Oberlin,Georgia,7,14,"02/23/2020, 10:00",T-9TH BLUE SEMIS,Final
North Carolina-Wilmington,Northwestern,1,15,"02/23/2020, 10:00",T-9TH BLUE SEMIS,Final
bracket,T-11TH BLUE
Oberlin,North Carolina-Wilmington,0,1,"02/23/2020, 14:00",T-11TH BLUE,Final
bracket,T-9TH RED
Florida,Michigan,13,7,"02/23/2020, 14:00",T-9TH RED,Final
Columbia,Florida,7,13,"02/23/2020, 12:00",T-9TH RED SEMIS,Final
Michigan,Pennsylvania,12,6,"02/23/2020, 12:00",T-9TH RED SEMIS,Final
bracket,T-11TH RED
Columbia,Pennsylvania,7,9,"02/23/2020, 14:00",T-11TH RED,Final
b,r,e,a,k
clusters,17/18/19 CONSOLATION
cluster,17/18/19 CONSOLATION
Harvard,Duke,3,15,"02/23/2020, 10:00",,Final
Brown,Duke,2,15,"02/23/2020, 12:00",,Final
Brown,Harvard,14,5,"02/23/2020, 14:00",,Final
b,r,e,a,k
