Smoky Mountain Invite 2020,College - Men ,7,3,2020
Knoxville,TN,2020-03-07,2020-03-08
https://play.usaultimate.org/events/Smoky-Mountain-Invite-2020/schedule/Men/CollegeMen/
North Carolina,1
30,Mark Kharakh
34,Allen Shen
40,Alex Storrer
44,Michael Busa
45,Matthew Cook
48,Andrew Kim
62,Winston Ge
64,Benjamin Centracchio
70,Owen Cordes
b,r,e,a,k
Texas-Dallas,15
teamInfo,Woof,"Richardson, Texas",,https://www.facebook.com/UTDWOOF/,https://twitter.com/utd_ultimate
0,Benny Rubanov
0,Brian Honea
0,Alexander Ho
0,Jason Dick
0,Jason Hustad
0,Logan Harless
0,Nathan Armour
0,Ryan Poe
0,Tyler Hustad
0,Victor Mao
2,Emmanuel Bilolo
4,Julius Hubby
5,Nand Patel
5,Christian Cortes
12,Eric Chen
13,Christopher Fogel
14,Tristan Ho
22,Colton Green
25,Alvaro Guzman
29,Steven Gomez
55,Eric Kleckner
69,Daniel Urrutia
97,Wesley Miaw
98,Luiz Astorga
b,r,e,a,k
Ohio State,7
teamInfo,Leadbelly,"Columbus, Ohio",,https://www.facebook.com/LeadbellyUltimate,https://twitter.com/pbultimate
0,James Bott
0,Ryan O’Brien
2,Chan Woo Park
4,Timothy Harmody
7,Luke Groom
9,Marshal Paz
10,Rishi Nair
11,Nicholas Ondrejko
12,Sion Agami Contreras
13,Jackson Shorey
15,Connor Chatlos
16,Anthony Sanderell
17,Marcus Perry
18,Axel Agami Contreras
20,Andrew Osborn
21,Alex Rudy
22,Eric Binder
23,Jack Engle
24,Michael Verma
27,Chase Gregory
30,Joey Chiu
33,Kyler Waites
49,Logan Frey
55,Eric Coglianese
69,Hartley Stevenson
77,Richard Johnson
91,Noah Krumme
98,Zachary Braun
b,r,e,a,k
Carleton College-CUT,2
teamInfo,CUT,"Northfield, Minnesota",http://orgs.carleton.edu/cut/,https://www.facebook.com/CUTrules,https://twitter.com/cutrules
1,Robert Breyer
2,Michael Walsh
3,Tony Ngo
5,Noah Hanson
6,Edwin Driver
7,Tim Jensen
9,Anders Shenholm
10,Elias Levey-Swain
11,Harrison Wolff Landau
12,Sam McCarty
13,Benjamin Preiss
14,Dillon Lanier
15,Luke Webb
19,Stanley Birdsong
21,Ethan Bloodworth
22,Austin Baxter
23,Alexander Kucich
24,Noah Cohen
25,Justin Washington
29,Jace Dean
32,Andrew Roy
47,Sawyer  Blair
54,Michael Dreger
67,Elijah Babcock
71,Horace  Fusco
81,Eric Wright
84,Liam Holloway-Bidwell
90,Jared Kannel
93,Joe White
b,r,e,a,k
North Carolina State,10
teamInfo,NC State Alpha,"Raleigh, North Carolina",http://alphaultimate.com/,https://www.facebook.com/NCSUalpha/,https://twitter.com/ncsualpha
0,Conor Chickos
0,Daniel Ferriter
0,Justin-Cooper Williams
0,Sean Murray
0,Zac Kuelz
1,Davis Fields
2,Suhas Madiraju
3,Austin von Alten
5,Chris Cole
6,Matt Tucker
7,Henry Poe
11,Michael Agner
12,Hiatt von Alten
15,David Jones
17,John Laney
18,Dylan Hawkins
20,Phillip Sellers
21,Trevor Lynch
23,Archer Gordon
23,Judah Jodrey
24,Michael Lee
25,Avery Acierno
29,Paul James
30,Robert McAllister
57,Alexander Lerner
80,Will Scudder
81,Rhys Gretsch
85,Bryan Anuel
88,Hunter Shumaker
b,r,e,a,k
Brown,3
teamInfo,Brownian Motion,"Providence, Rhode Island",http://www.brown.edu/Athletics/Mens_Ultimate/,https://www.facebook.com/brownultimatefrisbee,https://twitter.com/BMoUltimate
0,Cal Nightingale
0,Peder Schaefer
0,William Steinfeld
2,Ken Noh
4,Jackson de Campos
6,Dylan Villeneuve
7,Griffin Kao
10,Bryan Xian
13,Alex Liu
15,Azeez Adeyemi
18,Nicholas Plotkin
19,Solomon Rueschemeyer-Bailey
22,Martin Trouilloud
22,Asher Lehrer-Small
24,Jacques Nissen
25,Benjamin Toruño
27,Elliott Rosenberg
34,John Randolph
36,Henry Laseter
42,Leo Gordon
68,Talon Johnson
88,Noah Ball-Burack
b,r,e,a,k
Wisconsin,11
teamInfo,Hodags,"Madison, Wisconsin",https://www.hodags.org,https://www.facebook.com/Wisconsin-Hodags-118125241585256/,https://twitter.com/hodaglove
0,Noah Nicol
0,Oliver Walke
0,Oscar Felcan
0,Paul Mcallester
0,Pieran Robert
0,Thomas Walker
1,Kevin Tan
4,Luke  Youngdahl
6,Anders Shropshire
10,Logan Martin
11,Henry Goldenberg
12,Ben Pavelka
19,Nico Ranabhat
19,Simon Brooks
22,Rami Paust
24,Jacob Wham
25,Andrew Paulson
28,Harrison Bielski
29,Jack Mallmann
32,Daniel Garlock
42,Maddox Hill
51,Matthew Grinde
55,Ben Kishter
66,Ted Schewe
71,Jake Rubin-Miller
b,r,e,a,k
Tennessee,14
teamInfo,Tennessee,"Knoxville, Tennessee",http://web.utk.edu/~ultimate/,http://facebook.com/TennUltimateM/,https://twitter.com/TennUltimateM
coaches,William Brotman
0,Alex Greenhalgh
0,Andre Johnson
0,Cameron Davis
0,Gannon Tissot
0,Harrison Barrett
0,Jeffrey Flanagan
0,Nilai Sheth
0,Philip Throckmorton
0,Samuel Henderson
0,Thomas Frazier
0,Will Dorsey
2,Jonathan Conricode
5,Samuel Good
8,John Ransburgh
10,Peter Olson
15,Coleman Davis
17,Eric Rosson
18,Jacob Flowers
30,Ethan Baughman
32,Caleb Texeira
33,Cole Hudgin
40,Skyler Swafford
44,Kyle Dolwick
80,William Fleming
91,Tanner Cook
b,r,e,a,k
Texas,6
teamInfo,TUFF,"Austin, Texas",https://texasultimatefrisbee.weebly.com/,https://www.facebook.com/TexasUltimate,https://twitter.com/texas__tuff/
0,Oliver Powers
1,Kolbe Bauer
2,Hayden Rich
3,Saaketh Palchuru
4,Joshua Curtis
5,Charles Smith
6,Jacob Sames
7,Christopher Layden
8,Elan McMinn
9,Gage Edblom
10,Kevin Roux
11,Brian Street
12,Noah Chambers
13,Alexander Hirsch
15,Dylan Deshler
16,Brock Davis
17,Vinay Valsaraj
19,Shane Heath
21,Nicholas Watson
23,Will Goodwin
24,Nathan Marsales
25,John Clyde
26,Sebastien Lauzy
27,Gregory Lowry
27,Bryan Barrientos
32,Zain Asher
35,Matt Chambers
36,Aly Hirani
42,John Hardin
50,Matthew Armour
62,Nicholas Venn
88,Eric Sun
b,r,e,a,k
Massachusetts,12
teamInfo,Zoodisc,"Amherst, Massachusetts",,https://www.facebook.com/UMassUltimate/,https://twitter.com/UMassUltimateM
coaches,Russell Wallack
0,Berett Babrich
0,Jaden Busch
0,Jasper Price-Slade
0,Lyle Berkley
0,Noel Sierra
0,Will Christian
1,Andrew Zhu
2,Reuben Philip
3,Philson Naquines
5,Jacob Radack
6,August Williams
9,Dillon Monti
10,Elijah Mishkind
12,Gabriel Franklin
14,Gregory Oreste
15,Tannor Johnson
18,Sam Green
19,Spencer Pitkin
21,Connor Ryan
27,Phillip Joyce
31,Eddie Scott
33,Jared Scheinberg
42,Liam Gallinagh
47,Ethan Smith
72,Joseph Sadok
77,Yucheng Mo
89,Eugene L'Heureux
96,Alexander Donadio
b,r,e,a,k
Pittsburgh,4
teamInfo,En Sabah Nur,"Pittsburgh, Pennsylvania",http://pittultimate.org,https://www.facebook.com/PittUltimate,https://twitter.com/Pittultimate
coaches,Christie Lawry,Ari Weitzman,Thomas Edmonds
0,Aiden Landis
0,Daniel Tometich
0,Leo Warren
0,Maxwell Olesen
0,Michael Ing
0,Michael Sodini
0,Myles Cooper
0,Scott Heyman
0,Will Helenski
7,Christopher Ng
10,Alex Spenceley
12,Kevin Tsui
18,Simon Prushan
19,Mathieu Petit
21,Dillon Garrett
23,Alexander Yang
24,Will Hoffenkamp
27,Nicholas Lagerman
33,Max Thompson
34,Henry Ing
35,Dan Goldstein
37,Noah Weintraub
41,Harry McNamara
46,Tristan Yarter
47,Marcel Oliart
49,Dan Nichols
96,Ryan Moore
b,r,e,a,k
Georgia,5
teamInfo,Jojah,"Athens, Georgia",https://jojahultimatefrisbee.wordpress.com/,https://www.facebook.com/JojahUltimate,https://twitter.com/JojahUltimate
coaches,Parker Bray,Ben Ayres
0,Matthew Davidorf
0,Noah Li
0,Thomas Zaiah Bongcaron
0,Zach Brennan
2,Drew Di Francesco
2,Isaac Huntington
3,Jared Bennett
3,Sam Merritt
4,Tyler Randall
5,Connor Hanson
6,Aidan Downey
7,Jon Ross Ingley
9,Julian Shrader
11,Matthew Cook
13,Jake Powell
13,Coleman Benedict
14,Ryan Flick
18,Adam Miller
21,Coleman Tappero
23,John Roorbach
24,Carter Rathur
26,Miles Griffin
27,Hayden Austin-Knab
28,Mack Hodges
29,Mason Cary
35,Travis Kellogg
41,Theodore Sifnaios
44,Ryan Hill
55,Jeremiah Adeola
69,Michael Catucci
88,Brandon Li
b,r,e,a,k
Purdue,13
teamInfo,Undue Ultimate,"West Lafayette, Indiana",https://purduemensultimate.wordpress.com/2016/05/28/about-undue-ultimate/,https://www.facebook.com/pages/Purdue-Ultimate-Frisbee/128269583915564,https://twitter.com/UndueUltimate
0,Andrew Sin
0,Sean O'Donovan
2,Jacob Just
3,Patrick Dunn
4,Andrew Deuschle
5,Jackson Moore
6,Richard Tang
7,Eric Hoy
10,Kole Pempek
12,Joseph Byerly
13,Alex Green
14,Matthew Viscido
17,Griffin Snead
20,Matthew Bonini
21,Eli Mock
30,Mike Benner
31,Matthew VanDokkenburg
33,Erik Rundlett
34,Ray Ye
36,Robert Miller
37,Paul Braun
50,Nicholas Dayton
76,Chandler Moy
87,Chris Vitagliano
89,Adam Whitton
b,r,e,a,k
s,t,a,g,e,s
pools,Pool Play
pool,Pool A
North Carolina,Northeastern,13,8,"03/07/2020, 09:00",Pool A,Final
Minnesota,North Carolina-Wilmington,12,9,"03/07/2020, 09:00",Pool A,Final
North Carolina,Minnesota,11,8,"03/07/2020, 10:45",Pool A,Final
North Carolina-Wilmington,Northeastern,12,7,"03/07/2020, 10:45",Pool A,Final
North Carolina,North Carolina-Wilmington,11,6,"03/07/2020, 12:30",Pool A,Final
Minnesota,Northeastern,12,8,"03/07/2020, 12:30",Pool A,Final
pool,Pool B
Ohio State,North Carolina State,12,6,"03/07/2020, 09:00",Pool B,Final
Carleton College-CUT,Texas-Dallas,10,11,"03/07/2020, 09:00",Pool B,Final
Carleton College-CUT,North Carolina State,11,6,"03/07/2020, 10:45",Pool B,Final
Ohio State,Texas-Dallas,12,13,"03/07/2020, 10:45",Pool B,Final
Carleton College-CUT,Ohio State,8,11,"03/07/2020, 12:30",Pool B,Final
North Carolina State,Texas-Dallas,10,8,"03/07/2020, 12:30",Pool B,Final
pool,Pool C
Brown,Tennessee,13,1,"03/07/2020, 09:00",Pool C,Final
Texas,Wisconsin,10,12,"03/07/2020, 09:00",Pool C,Final
Brown,Wisconsin,13,8,"03/07/2020, 10:45",Pool C,Final
Texas,Tennessee,7,10,"03/07/2020, 10:45",Pool C,Final
Brown,Texas,12,11,"03/07/2020, 12:30",Pool C,Final
Wisconsin,Tennessee,13,11,"03/07/2020, 12:30",Pool C,Final
pool,Pool D
Pittsburgh,Purdue,11,4,"03/07/2020, 09:00",Pool D,Final
Georgia,Massachusetts,10,12,"03/07/2020, 09:00",Pool D,Final
Pittsburgh,Georgia,10,7,"03/07/2020, 10:45",Pool D,Final
Massachusetts,Purdue,13,6,"03/07/2020, 10:45",Pool D,Final
Pittsburgh,Massachusetts,6,10,"03/07/2020, 12:30",Pool D,Final
Georgia,Purdue,10,8,"03/07/2020, 12:30",Pool D,Final
b,r,e,a,k
brackets,Bracket Play
bracket,Championship
North Carolina,Pittsburgh,15,9,"03/08/2020, 12:30",Finals,Final
North Carolina,Massachusetts,15,10,"03/08/2020, 10:30",Semis,Final
Pittsburgh,Minnesota,15,11,"03/08/2020, 10:30",Semis,Final
North Carolina,Ohio State,15,12,"03/08/2020, 08:30",Quarters,Final
North Carolina-Wilmington,Massachusetts,13,15,"03/08/2020, 08:30",Quarters,Final
Brown,Pittsburgh,14,15,"03/08/2020, 08:30",Quarters,Final
Minnesota,Texas-Dallas,15,8,"03/08/2020, 08:30",Quarters,Final
North Carolina,Texas,15,8,"03/07/2020, 14:30",Pre-Quarters,Final
Ohio State,Georgia,15,10,"03/07/2020, 14:30",Pre-Quarters,Final
Wisconsin,North Carolina-Wilmington,13,15,"03/07/2020, 14:30",Pre-Quarters,Final
Massachusetts,North Carolina State,15,11,"03/07/2020, 14:30",Pre-Quarters,Final
Brown,Northeastern,15,8,"03/07/2020, 14:30",Pre-Quarters,Final
Pittsburgh,Carleton College-CUT,15,12,"03/07/2020, 14:30",Pre-Quarters,Final
Minnesota,Tennessee,15,6,"03/07/2020, 14:30",Pre-Quarters,Final
Texas-Dallas,Purdue,14,13,"03/07/2020, 14:30",Pre-Quarters,Final
bracket,9th Place
Carleton College-CUT,Georgia,13,11,"03/08/2020, 12:30",9th place,Final
Texas,Carleton College-CUT,9,15,"03/08/2020, 10:30",2nd 9th,Final
Northeastern,Georgia,11,15,"03/08/2020, 10:30",2nd 9th,Final
Texas,Purdue,15,10,"03/08/2020, 08:30",1st 9th,Final
Wisconsin,Carleton College-CUT,9,15,"03/08/2020, 08:30",1st 9th,Final
North Carolina State,Northeastern,11,13,"03/08/2020, 08:30",1st 9th,Final
Georgia,Tennessee,13,11,"03/08/2020, 08:30",1st 9th,Final
bracket,13th Place
Wisconsin,North Carolina State,10,13,"03/08/2020, 12:30",13th,Final
Purdue,Wisconsin,11,15,"03/08/2020, 10:30",1st 13th,Final
North Carolina State,Tennessee,15,8,"03/08/2020, 10:30",1st 13th,Final
bracket,15th Place
Purdue,Tennessee,10,12,"03/08/2020, 12:30",15th Place,Final
bracket,11th Place
Texas,Northeastern,15,12,"03/08/2020, 12:30",11th Place,Final
bracket,5th Place
Ohio State,Brown,14,13,"03/08/2020, 12:30",5th Place,Final
Ohio State,North Carolina-Wilmington,14,13,"03/08/2020, 10:30",1st 5th,Final
Brown,Texas-Dallas,14,13,"03/08/2020, 10:30",1st 5th,Final
bracket,7th Place
North Carolina-Wilmington,Texas-Dallas,13,12,"03/08/2020, 12:30",7th Place,Final
bracket,3rd Place
Massachusetts,Minnesota,15,12,"03/08/2020, 12:30",3rd Place,Final
b,r,e,a,k
