Queen City Tune Up 2019 (Women) ,College - Women ,9,2,2019
Charlotte,NC,2019-02-09,2019-02-10
https://play.usaultimate.org/events/Queen-City-Tune-Up-2019-Women-/schedule/Women/CollegeWomen/
Pittsburgh,1
teamInfo,Athena,"Athens, Georgia",https://georgiawomensultimate.weebly.com/,https://www.facebook.com/UniversityOfGeorgiaWomensUltimate/,https://twitter.com/UGAUltimate
coaches,Javid Aceil
0,Arianna Heineman
01,Katharine Suarez
02,Martha Wilber
04,Anna White
07,Gayeon Ko
08,Alexandra Fairley
09,Isabella Ragonese
10,Cailee Anderson
11,Emery Cook
12,Amy Strozinsky
13,Emma Jones
16,Abby Lemma
17,Liliana Chanler
18,KT Truszczynski
19,Emily Hall
21,Courtnie VIckery
21,Hannah Moulton
24,Asha Henderson
25,Erin Klima
26,Eavan Hendry
27,Catherine Brown
33,Maggie Miller
44,Josie Veal
99,Marie Perivier
b,r,e,a,k
North Carolina State,11
teamInfo,Jaga Monsta,"Raleigh, North Carolina",,https://www.facebook.com/pages/J%C3%A4ga-NCSU-Womens-Ultimate/153552627991990,https://twitter.com/NCSUJagaMonsta
0,Caroline Vande Berg
0,Charity Robinett
0,Danielle Sawyer
0,Emily Nicholos
0,Emma Bartlett
0,Jacqueline Hausle
0,Jen Bradley
0,Abigail Campbell
0,Alice Widman
0,Allison Church
0,Ana Solberg
0,Ashley Nelson
0,Becky Widmayer
0,Lisa Keller
0,Melissa Gronske
0,Sarah Lewis
0,Torey Vayer
5,Katie Cubrilovic
6,Carmen Tormey
27,Mary Clarke Worthington
58,Rowan Jaynes
b,r,e,a,k
Massachusetts,19
teamInfo,Lady Zoo ,"Amherst, Massachusetts",,https://www.facebook.com/pages/Lady-Zoo-Ultimate-Frisbee/124773454891,https://twitter.com/ladyzooultimate
0,Amanda Rabideau
0,Caroline Collis
0,Eleanor Sprick
0,Jennifer Bugos
0,Kate Terrell
0,Katie Daniel
0,Lauren Voccio
0,Leighann Nguyen
0,Maya Guinen
0,Meaghan McCluskey
0,Megan Alves
0,Sierra  Powers
0,Tess Johnson
2,Allison Pereira
3,Analise Castillo
9,Lydia Phung
13,Kat Brock
17,Leoni Foster
20,Liz Lim
23,Isabelle Levy
74,Eva McDermott
77,Tess Cullaz
b,r,e,a,k
Michigan,6
teamInfo,Flywheel,"Ann Arbor, Michigan",http://www.flywheelultimate.com,,https://www.twitter.com/UMichFlywheel
coaches,Benjamin Murphy,Joseph Besser
00,Claire Blazewicz
00,Elizabeth Rott
00,Elizabeth Kirk
00,Hanna Schechter
00,Hannah Cheng
00,Ashley Pepple
00,Loriann Hom
00,Madison Haas
00,Riely Kuznicki
00,Rita Hathaway
00,Naomi Kantor
00,Nicole Kleinsorge
00,Zoe Engle
02,Marguerite Harris
05,Cassandra Singler
11,Laura Soter
12,Janine Kerr
20,Madison Nightingale
21,Christina Hanson
24,Kristina Nunez
27,Megan Gordon
34,Annie Mei
42,Sylvia Gisler
66,Tia Esposito
77,Phoebe Hopp
98,Katie Wagner
b,r,e,a,k
Tufts,5
teamInfo,Elephant Women),"Somerville, Massachusetts",,https://www.facebook.com/tuftsewo/,https://twitter.com/ewonews
coaches,Meriden Estes,Sangwha Hong
01,April Weintraub
03,Margo Urheim
04,Cameron Rusin
06,Justinne Guarin
07,Samantha Schmidt
08,Julia Lober
09,Jordan Bricknell
11,Meredith Bernstein
13,Isabella Lombino
14,Amanda Giles
18,Molly Lipman
19,Emily Decker
21,Hannah Paborsky
22,Rosanna Vitiello
23,Claire Dunn
25,Emily Smith
26,Samantha Saltzman
32,Amanda Leung
33,Fernanda Brena
96,Caroline Passalacqua
b,r,e,a,k
Ohio State,4
teamInfo,Fever,"Columbus, Ohio",http://feverultimate.org.ohio-state.edu/,modules/common/www.facebook.com/OSUFever,https://twitter.com/FeverUltimate
0,Alex Warning
0,Emily Marmer
0,Jenna Zhu
2,Funing Zhang
4,Emily Barrett
5,Claire Ackerman
6,Megan Klosterman 
9,Annelise Peters
11,Sadie Jezierski
15,Emma Colavincenzo
16,Jennifer Dai
20,Lake Fleming
22,Whitney Schott
24,Wai Ling Yee
26,Cara Sieber
28,Stacy Lu
31,Sheridan Cleave
38,Brooke Lewis
43,Chloe Lim
54,Stephany Stumphauzer
82,Katherine Sandstrom
95,Kristen Behrens
b,r,e,a,k
Virginia,13
teamInfo,Hydra,"Charlottesville, Virginia",https://sites.google.com/a/virginia.edu/womens-ultimate-frisbee-club-at-the-university-of-virginia/,https://www.facebook.com/HydraNFriends/,https://twitter.com/HydraNFriends
coaches,Janie Mockrish,Henry Frost
0,Abby Herrod
0,Allison Hahn
0,Debbie Yoo
0,Elena Lensink
0,Jane Frankel
0,Katherine Tramonte
0,Seanna Adam
1,Laura Baird
3,Brooke Meinhart
4,Christine Derieux
5,Khin  Kyaw 
8,Claire Burke
9,Isabella Savage
11,Erin Flores
12,Caymen Rexrode
13,Ellie Wood
15,Julia Harris
16,Caroline Bereuter
17,Shuchi Amin
18,Bryn Kabiri
22,Claire Reagan
24,Phoebe Merrick
27,Nora Wagner
29,O'Linda (Blaise) Sevier
29,Kelsey Schoeman
36,Maya Nir
39,Selina Cheng
69,Megan Kenny
b,r,e,a,k
Notre Dame,12
teamInfo,Womb,"Notre Dame, Indiana",http://ndultimate.wordpress.com/,,https://twitter.com/ndultimate
0,Ayla Pavelka
0,Elise Fahrenbach
0,Elizabeth Erisman
0,Ella Crowley
0,Lauren Bock
0,Maddie Galvin
0,Madeleine Thompson
0,Isabelle Dirksen
0,Stephanie Heger
7,Connie Hodge
9,Meghan Cullen
12,TC Burrows
13,Beth Messaglia
17,Colleen Scott
24,Claire Lo
42,Katarina Jamsek
56,Erin DiDonato
99,Katherine Mason
b,r,e,a,k
Cornell,20
teamInfo,Wild Roses,"Ithaca, New York",,,
coaches,James Greeno,Christine Georgakakos
02,Jessica Wan
03,Melissa Zhang
04,Emily Lasher
05,Zihan Zhang
06,Amy Stephens
07,Dena Behar
09,Rachel Lu
11,Daria Pachucka
12,Claudia Buchard
13,Audrey Fox
15,Emily Nishiwaki
16,Kerianne Coulon
17,Harley Mueller
18,Rachel Hidek
19,Raina Kamrat
21,Lydia Reiner
23,Sami Smalling
24,Aprilynne Alter
27,Kyra Ratusnik
29,Phoebe Lee
99,Sabrina Xie
b,r,e,a,k
s,t,a,g,e,s
pools,Pool Play
pool,Pool A
Pittsburgh,Penn State,12,2,"02/09/2019, 09:30",Pool A,Final
Clemson,Harvard,12,3,"02/09/2019, 09:30",Pool A,Final
Pittsburgh,Clemson,8,3,"02/09/2019, 11:00",Pool A,Final
Florida,Harvard,8,2,"02/09/2019, 11:00",Pool A,Final
Harvard,Penn State,10,7,"02/09/2019, 12:30",Pool A,Final
Florida,Clemson,9,7,"02/09/2019, 12:30",Pool A,Final
Pittsburgh,Harvard,13,3,"02/09/2019, 14:00",Pool A,Final
Florida,Penn State,7,9,"02/09/2019, 14:00",Pool A,Final
Pittsburgh,Florida,9,6,"02/09/2019, 15:30",Pool A,Final
Clemson,Penn State,13,0,"02/09/2019, 15:30",Pool A,Final
pool,Pool B
North Carolina,Case Western Reserve,13,1,"02/09/2019, 09:30",Pool B,Final
Georgia Institute of Technology,North Carolina-Wilmington,5,13,"02/09/2019, 09:30",Pool B,Final
North Carolina,Georgia Institute of Technology,13,3,"02/09/2019, 11:00",Pool B,Final
Brigham Young,North Carolina-Wilmington,5,8,"02/09/2019, 11:00",Pool B,Final
North Carolina-Wilmington,Case Western Reserve,12,3,"02/09/2019, 12:30",Pool B,Final
Brigham Young,Georgia Institute of Technology,10,8,"02/09/2019, 12:30",Pool B,Final
North Carolina,North Carolina-Wilmington,12,5,"02/09/2019, 14:00",Pool B,Final
Brigham Young,Case Western Reserve,9,6,"02/09/2019, 14:00",Pool B,Final
North Carolina,Brigham Young,11,5,"02/09/2019, 15:30",Pool B,Final
Georgia Institute of Technology,Case Western Reserve,11,6,"02/09/2019, 15:30",Pool B,Final
pool,Pool C
Carleton College,Massachusetts,13,3,"02/09/2019, 09:30",Pool C,Final
North Carolina State,Georgia,8,10,"02/09/2019, 09:30",Pool C,Final
Carleton College,North Carolina State,9,6,"02/09/2019, 11:00",Pool C,Final
Michigan,Georgia,6,9,"02/09/2019, 11:00",Pool C,Final
Georgia,Massachusetts,10,4,"02/09/2019, 12:30",Pool C,Final
Michigan,North Carolina State,4,12,"02/09/2019, 12:30",Pool C,Final
Carleton College,Georgia,11,3,"02/09/2019, 14:00",Pool C,Final
Michigan,Massachusetts,5,6,"02/09/2019, 14:00",Pool C,Final
Carleton College,Michigan,13,2,"02/09/2019, 15:30",Pool C,Final
North Carolina State,Massachusetts,9,6,"02/09/2019, 15:30",Pool C,Final
pool,Pool D
Ohio State,Cornell,9,2,"02/09/2019, 09:30",Pool D,Final
Notre Dame,Virginia,7,10,"02/09/2019, 09:30",Pool D,Final
Ohio State,Notre Dame,12,2,"02/09/2019, 11:00",Pool D,Final
Tufts,Virginia,10,3,"02/09/2019, 11:00",Pool D,Final
Virginia,Cornell,11,7,"02/09/2019, 12:30",Pool D,Final
Tufts,Notre Dame,13,5,"02/09/2019, 12:30",Pool D,Final
Ohio State,Virginia,12,4,"02/09/2019, 14:00",Pool D,Final
Tufts,Cornell,13,4,"02/09/2019, 14:00",Pool D,Final
Ohio State,Tufts,7,8,"02/09/2019, 15:30",Pool D,Final
Notre Dame,Cornell,10,8,"02/09/2019, 15:30",Pool D,Final
b,r,e,a,k
brackets,Championship Bracket
bracket,1st Place
Pittsburgh,North Carolina,10,15,"02/10/2019, 13:30",1st,Final
Pittsburgh,Tufts,15,9,"02/10/2019, 11:30",Semis,Final
North Carolina,Carleton College,15,10,"02/10/2019, 11:30",Semis,Final
Pittsburgh,Georgia,15,10,"02/10/2019, 09:30",Quarters,Final
Tufts,North Carolina-Wilmington,11,10,"02/10/2019, 09:30",Quarters,Final
North Carolina,Ohio State,14,10,"02/10/2019, 09:30",Quarters,Final
Carleton College,Florida,15,6,"02/10/2019, 09:30",Quarters,Final
bracket,3rd Place
Tufts,Carleton College,3,15,"02/10/2019, 13:30",3rd,Final
bracket,5th Place
North Carolina-Wilmington,Ohio State,12,13,"02/10/2019, 13:30",5th,Final
Georgia,North Carolina-Wilmington,10,13,"02/10/2019, 11:30",5th Semis,Final
Ohio State,Florida,15,4,"02/10/2019, 11:30",5th Semis,Final
bracket,7th Place
Georgia,Florida,6,11,"02/10/2019, 13:30",7th,Final
b,r,e,a,k
brackets,9th Place Bracket
bracket,9th Place
Clemson,Harvard,11,5,"02/10/2019, 13:30",9th,Final
Clemson,Virginia,12,7,"02/10/2019, 11:30",9th Semis,Final
Georgia Institute of Technology,Harvard,7,9,"02/10/2019, 11:30",9th Semis,Final
Clemson,Massachusetts,15,6,"02/10/2019, 09:30",9th Quarters,Final
Virginia,Case Western Reserve,15,13,"02/10/2019, 09:30",9th Quarters,Final
Georgia Institute of Technology,Notre Dame,15,7,"02/10/2019, 09:30",9th Quarters,Final
North Carolina State,Harvard,10,13,"02/10/2019, 09:30",9th Quarters,Final
bracket,11th Place
Virginia,Georgia Institute of Technology,11,10,"02/10/2019, 13:30",11th,Final
bracket,13th Place
Massachusetts,North Carolina State,6,11,"02/10/2019, 13:30",13th,Final
Massachusetts,Case Western Reserve,15,11,"02/10/2019, 11:30",13th Semis,Final
Notre Dame,North Carolina State,4,15,"02/10/2019, 11:30",13th Semis,Final
bracket,15th Place
Case Western Reserve,Notre Dame,15,12,"02/10/2019, 13:30",15th,Final
b,r,e,a,k
pools,17th Place Round Robin
pool,Pool E
Michigan,Cornell,13,12,"02/10/2019, 09:30",Pool E,Final
Penn State,Cornell,10,8,"02/10/2019, 11:30",Pool E,Final
Penn State,Michigan,12,14,"02/10/2019, 13:30",Pool E,Final
b,r,e,a,k
